,index,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
0,31340,train_31340,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,22407,train_22407,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,24388,train_24388,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6872,train_6872,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30557,train_30557,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22343,train_22343,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18687,train_18687,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27097,train_27097,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11096,train_11096,agriculture clear habitation primary water,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,37347,train_37347,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3775,train_3775,clear habitation primary,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,5228,train_5228,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,34173,train_34173,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,5541,train_5541,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7334,train_7334,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,38132,train_38132,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6772,train_6772,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12673,train_12673,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23961,train_23961,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,27941,train_27941,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,25904,train_25904,agriculture clear cultivation habitation primary,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,12124,train_12124,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20561,train_20561,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19916,train_19916,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13134,train_13134,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,24844,train_24844,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,24647,train_24647,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28671,train_28671,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27001,train_27001,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1666,train_1666,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,22199,train_22199,blooming cultivation partly_cloudy primary water,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,18561,train_18561,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32877,train_32877,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6356,train_6356,agriculture clear cultivation habitation primary water,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,29936,train_29936,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13232,train_13232,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30546,train_30546,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3743,train_3743,clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,23142,train_23142,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31285,train_31285,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9232,train_9232,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,31167,train_31167,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32472,train_32472,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5568,train_5568,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20494,train_20494,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2127,train_2127,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,39168,train_39168,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
0,19329,train_19329,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16967,train_16967,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2763,train_2763,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,27094,train_27094,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13950,train_13950,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6515,train_6515,clear water,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1207,train_1207,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,30672,train_30672,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10862,train_10862,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21803,train_21803,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,20154,train_20154,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16596,train_16596,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16492,train_16492,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17465,train_17465,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10677,train_10677,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,10110,train_10110,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2022,train_2022,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26593,train_26593,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23216,train_23216,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24068,train_24068,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22131,train_22131,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,28749,train_28749,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,39522,train_39522,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10273,train_10273,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,40124,train_40124,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12578,train_12578,bare_ground partly_cloudy primary road,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,22844,train_22844,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24903,train_24903,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20436,train_20436,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39212,train_39212,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,9986,train_9986,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10758,train_10758,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17839,train_17839,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,25458,train_25458,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8581,train_8581,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10592,train_10592,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0,33641,train_33641,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,35064,train_35064,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23737,train_23737,agriculture clear cultivation cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,15747,train_15747,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3644,train_3644,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12011,train_12011,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,38851,train_38851,clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,27063,train_27063,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8307,train_8307,agriculture clear cultivation habitation primary,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,33223,train_33223,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,24454,train_24454,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16432,train_16432,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25375,train_25375,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34911,train_34911,agriculture bare_ground clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,38544,train_38544,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1164,train_1164,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40009,train_40009,agriculture haze primary road water,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,34906,train_34906,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21568,train_21568,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,14845,train_14845,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28104,train_28104,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18462,train_18462,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6715,train_6715,clear cultivation primary water,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,29018,train_29018,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,28854,train_28854,partly_cloudy primary road water,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,28952,train_28952,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,32029,train_32029,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29507,train_29507,clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,37428,train_37428,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,29177,train_29177,bare_ground clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
0,37026,train_37026,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,29318,train_29318,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3260,train_3260,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5260,train_5260,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,32608,train_32608,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19786,train_19786,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,4654,train_4654,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,35655,train_35655,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5449,train_5449,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32467,train_32467,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7678,train_7678,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2584,train_2584,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,22967,train_22967,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6229,train_6229,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7898,train_7898,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,38778,train_38778,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14654,train_14654,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30342,train_30342,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1957,train_1957,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,18506,train_18506,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16973,train_16973,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26631,train_26631,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34836,train_34836,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2634,train_2634,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34236,train_34236,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5538,train_5538,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22751,train_22751,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2264,train_2264,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30943,train_30943,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,9140,train_9140,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19203,train_19203,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5103,train_5103,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,18221,train_18221,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,35161,train_35161,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,15553,train_15553,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,224,train_224,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13891,train_13891,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9956,train_9956,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,36538,train_36538,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,20254,train_20254,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6110,train_6110,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,223,train_223,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6294,train_6294,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28428,train_28428,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37821,train_37821,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17731,train_17731,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20367,train_20367,agriculture bare_ground clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
0,25068,train_25068,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,33809,train_33809,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,34008,train_34008,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28383,train_28383,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,38881,train_38881,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,655,train_655,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24667,train_24667,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,38425,train_38425,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16949,train_16949,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33492,train_33492,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34180,train_34180,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32468,train_32468,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17790,train_17790,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14031,train_14031,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,4316,train_4316,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,29024,train_29024,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4799,train_4799,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,21165,train_21165,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7642,train_7642,clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,11884,train_11884,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,32602,train_32602,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,10656,train_10656,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27399,train_27399,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,962,train_962,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28523,train_28523,agriculture clear water,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16377,train_16377,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26837,train_26837,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14315,train_14315,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,28457,train_28457,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39093,train_39093,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20063,train_20063,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,40147,train_40147,clear habitation primary water,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,8512,train_8512,agriculture cultivation partly_cloudy primary road,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,32343,train_32343,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,790,train_790,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,18343,train_18343,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8527,train_8527,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29802,train_29802,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4893,train_4893,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,30410,train_30410,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3740,train_3740,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8383,train_8383,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30384,train_30384,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,13550,train_13550,clear cultivation primary slash_burn,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,31839,train_31839,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,36959,train_36959,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26031,train_26031,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,36240,train_36240,clear primary blooming,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,22150,train_22150,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12593,train_12593,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,23550,train_23550,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21848,train_21848,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,3230,train_3230,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22532,train_22532,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,39584,train_39584,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32756,train_32756,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27136,train_27136,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,16026,train_16026,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,24669,train_24669,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26775,train_26775,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13446,train_13446,clear cultivation habitation primary water,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,32560,train_32560,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,37676,train_37676,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
0,16848,train_16848,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,29530,train_29530,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21039,train_21039,haze primary road,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19720,train_19720,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37495,train_37495,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,22070,train_22070,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21240,train_21240,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18396,train_18396,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28386,train_28386,bare_ground clear road,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,27654,train_27654,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9344,train_9344,clear primary road selective_logging water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,35389,train_35389,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6655,train_6655,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2296,train_2296,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28174,train_28174,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,4966,train_4966,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22548,train_22548,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1360,train_1360,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7167,train_7167,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31173,train_31173,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22911,train_22911,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9484,train_9484,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2124,train_2124,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14449,train_14449,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,18089,train_18089,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5086,train_5086,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20336,train_20336,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28684,train_28684,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,17326,train_17326,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31558,train_31558,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23727,train_23727,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7877,train_7877,haze primary road,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3004,train_3004,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10363,train_10363,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,11091,train_11091,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,27240,train_27240,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32116,train_32116,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,12359,train_12359,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27390,train_27390,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,35379,train_35379,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26948,train_26948,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
